,Id_tweeet,Fecha,User,Tweet
71,1546024017181790208,2022-07-10 06:50:24+00:00,SoloSoyUnoMas28,"WTF porque mis recomendados de iutu son videos de terraplanistas.
No entiendo porque siempre insultan a los terraglobistas, ¿que les hicimos para recibir tanto odio?"
72,1544932072069816320,2022-07-07 06:31:24+00:00,mathicrapu,@daniel153177 @333DESPIERTA Leiste la parte que puse ironia? Xq veo que te lo tomaste en serio y en realidad estoy tomandole el pelo a los terraglobistas
73,1542042441834004481,2022-06-29 07:09:02+00:00,LuisLos97166312,"@Cienciaymas_ Solo vine a ver los comentarios entre terraplanistas y terraglobistas. 

Aun no entendieron que la forma de la tierra es algo que no les influye en ningun aspecto de su existencia mas que para hacerse pajas mentales y dividirnos."
74,1540404777120677891,2022-06-24 18:41:32+00:00,CptKirkReloaded,la tierra es plana o ésta es otra distracción para pelearnos? terraplanistas vs. terraglobistas https://t.co/Y77YTcU4iV
75,1538167341334376449,2022-06-18 14:30:46+00:00,Hipericus,"@Aloha79000 Por favor, es muy importante para el movimiento que logremos explicar cómo funcionan los eclipses y las estaciones en el modelo terraplanista. Todos los terraglobistas se burlan y pasan de mi porque justo a eso no le he encontrado una explicación..."
76,1536994738875908096,2022-06-15 08:51:16+00:00,Wezky5,"@Tronius_San @EstoyAvisando Claro, pero recuerda que el hecho de que los aviones NO estén constantemente bajando el morro para evitar salirse al espacio demuestra que la tierra es plana. Si volasen rectos (como sabemos que hacen) y fuera esférica antes o después se saldrían. Jaque mate terraglobistas. https://t.co/Ekk95egH6w"
77,1535898226783666177,2022-06-12 08:14:07+00:00,MifuneRyouma,@EstoyAvisando Me aburren los terraplanistas y terraglobistas. Todo saben que la tierra es un cubo. Yo soy terracubista 😂
78,1535062044529299457,2022-06-10 00:51:26+00:00,Iuisvaldes,Hoy descubrí que los terraplanistas -a quienes comprendemos un mínimo de ciencia- nos dicen: terraglobistas 🙃
79,1535046843696021507,2022-06-09 23:51:01+00:00,cordoba_emili,@Cienciaymas_ Terraglobistas https://t.co/l2FxDFwuzO
80,1533149248845488128,2022-06-04 18:10:40+00:00,lithospheric,"@EstoyAvisando Eso es totalmente absurdo. Ese arco claramente representa la bóveda transparente que hay sobre nuestro mundo plano. 
Los terraglobistas jamás lo comprenderéis."
81,1531421130262708224,2022-05-30 23:43:44+00:00,Aloha79000,"La estrella Polaris Australis (o Sigma Octantis), la equivalente en el hemisferio sur a la Estrella Polar, es para los terraglobistas una de sus pruebas irrefutables de que vivimos en una esfera con dos hemisferios.

Desmontamos tal argumento con el breve video y las fotos (+) https://t.co/qOZNrCPfX2"
82,1531418151937769472,2022-05-30 23:31:54+00:00,Aloha79000,"Las estrellas las vemos girar en sentido horario y antihorario (min 0' 40"").

No hay ninguna incongruencia en el modelo de Tierra plana, por más que se empeñen los terraglobistas.

#startrails https://t.co/MVzzQbJGXH"
83,1531397920372793345,2022-05-30 22:11:30+00:00,Aloha79000,"@xpeterx10 Tenía ganas de hacer un hilo con el tema de los vuelos pq siempre tiran por ahí los terraglobistas. Y me ayudó el administrador de un canal de Telegram, todo sea dicho 😂😂"
84,1531358028087406594,2022-05-30 19:32:59+00:00,raquelgarciade2,"@MatiMatarredona @sarasvnt Ajá, jaque mate terraglobistas 😹😹😹😹"
85,1531044798806753280,2022-05-29 22:48:20+00:00,MizuUmm,"Cadê a cuvatura da terra, terraglobistas? Até a Riot sabe a vdd, só vocês que não. #terraplanistas https://t.co/XnthloDKso"
86,1530427246019756034,2022-05-28 05:54:24+00:00,No_Graciass,La galaxia es plana y la tierra no? Joderos terraglobistas!! https://t.co/FuWb7uZJVj
87,1529983136288985107,2022-05-27 00:29:40+00:00,Aloha79000,"Lo que creen los terraglobistas que pensamos...

       vs. 

Lo que pensamos realmente.

#mapa #Gleason #harbour https://t.co/GMmVY9jgM3"
88,1528895335120052225,2022-05-24 00:27:08+00:00,andrebottan,"@SpaceToday1 Olha a lente olho de peixe dos terraglobistas.
(kkkk)"
89,1528773536294346755,2022-05-23 16:23:08+00:00,Arkeshis,"@The_LuHun @adolfCP Igual sucede con los religiosos terraglobistas, con los 11septiembristas, con los alunizajistas y ahora con los monkeypoxistas: Creen en todo lo que les digan los medios y los gobiernos sin cuestionar nada, y quien cuestiones creen que es merecedor de insultos.

Así no se puede."
90,1527830565336096769,2022-05-21 01:56:07+00:00,PorqueTus,Antes de irse a dormir ..recuerden queridos terraglobistas.. https://t.co/CEDC2J90wn
91,1527633310867894272,2022-05-20 12:52:18+00:00,HerbstGuillermo,@onemorejuan Todavía quedan Terraglobistas?
92,1527115938532818945,2022-05-19 02:36:26+00:00,RegisCapistrano,"@annadelfina_ Culpa do terraglobistas, se a terra fosse plana não existia fuso horário diferente"
93,1521647967538761730,2022-05-04 00:28:40+00:00,MiguelA82859042,"@ErminColon @Cienciaymas_ Yo quiero creerles a los Terraglobistas idiotas imbéciles descerebrados.

Pero así como???

🤡🤡🤡🤡🤡🤡🤡🤣🤣😝😝 https://t.co/mWP2jH4M0n"
94,1521060532442353664,2022-05-02 09:34:25+00:00,Eleutherio7,"@AquAhora1 @CristoElMago @Lope_kan @PacoVonJamesVon @DeimosNur No veo que sean peores que los terraglobistas, que llegan diciendo: ""Si pones en duda mis hilos y mis explicaciones es porque eres tonto y marioneta de los alubios"" 
En todas las teorías hay datos contradictorios, pero no llegamos a ninguna parte insultando y faltando de primeras"
95,1519371253676707840,2022-04-27 17:41:50+00:00,JorgeOrgon777,"@Pep44781502 @ElImperioUnive1 Confiar en un mapa sería igual a los terraglobistas, por ahora no puedo comprobar si hay límite o no.

Para ir tendrás que atravesar muy bajas temperaturas y vientos, navegar sin poder ver el horizonte durante días, mucha preparación, gente no ha vuelto. https://t.co/JzvnPAx8IN"
96,1519090258490519553,2022-04-26 23:05:15+00:00,ELLOLOOliver1,"@LANACION Conozco varios terraglobistas que se drogan abundante, no va por el lado del consumo, yo tampoco creo que hayamos pisado la luna y no me drogo y no soy terraplanista, es cuestión de ponerse a ver como mienten los gringos..."
97,1518881029569843200,2022-04-26 09:13:51+00:00,londonestone,"Los que promueven (aunque no todos los que están de acuerdo) con la AC sí son corruptos cerronistas. Ambos lados no son equivalentes en este caso.
Es como decir que ni todos los terraglobistas son científicos, ni todos los terraplanistas están ignorando la ciencia. https://t.co/JtSxupBe2b"
98,1518189827161837568,2022-04-24 11:27:16+00:00,asturxixones,@Attaggora Quién tiene razón los terraglobistas o los terraplanistas?
99,1515999734879731713,2022-04-18 10:24:37+00:00,pablo_aliaga,"@ApuntesCiencia &lt;Sarcasmo on&gt;
Vaya otra charla de los terraglobistas
&lt;sarcasmo off&gt;"
100,1512884700112695297,2022-04-09 20:06:35+00:00,DamaOscura1888,"@pr17comic Y yo que pensaba que  ""terraglobistas infiltrados entre terraplanistas para destruir el terraplanismo desde dentro"" eran un buen guión"
101,1511754180460953600,2022-04-06 17:14:18+00:00,tatanamoreira,"@MattoneFabian Mmmm...
qué irreal... a ver cómo explican esto los terraglobistas 🌎"
102,1510198087876329473,2022-04-02 10:10:56+00:00,Heretic_Psycho,@biLau_taytay Noite é uma invenção dos terraglobistas pra falar q a gente tem q dormir
103,1507477845437784065,2022-03-25 22:01:40+00:00,sergiorafael12,@VelascoRCaleb Paraguay es una conspiración de los terraglobistas y Doja 🐈 es un cómplice de las élites
