,Id_tweeet,Fecha,User,Tweet
81,1589661196155641856,2022-11-07 16:48:58+00:00,Washufleiba,"Solo hay que leer los comentarios y ver que tipo de personas están con las TERF: ultracatóticos, fachas, terraplanistas y boomers rancios https://t.co/JD25w4IRAt"
82,1589661039335190529,2022-11-07 16:48:20+00:00,Manolotabaiba1,"@anticatetos Pero las ruedas redondas y bien voluminosas, o cuadradas o circular sobre las llantas, un verdadero terraplanistas no usaría globos inflados para desplazarse 😂"
83,1589660938369925121,2022-11-07 16:47:56+00:00,carlatoscan,@Yanboechat Que p*rra de espontâneo? Que baboseira é essa? Os caras até são pagos para estarem lá. Alguns idiotas terraplanistas até acreditam mas não tem nada de espontâneo.
84,1589660894736572421,2022-11-07 16:47:46+00:00,FerchoRoses,"@Lidio_Dominante Terraplanistas, expertos y frenólogos everywhere… https://t.co/dP91BhuQWX"
85,1589659014769483776,2022-11-07 16:40:18+00:00,H_L05,"Tite uniu novamente o Brasil, bolsonaristas e petistas, Corinthians e Palmeiras, Terraplanistas e terrasredondistas, policiais e traficantes. TODOS nesse momento concordam que o Tite é burro em levar o DESEMPREGADO DANIEL ALVES. OBRIGADO TITE VC UNIU O BRASIL"
86,1589657433445892097,2022-11-07 16:34:01+00:00,AlexandreBaumer,@Rconstantino Acredito que sua certeza tem a mesma base de informação dos terraplanistas‼️
87,1589657396296970242,2022-11-07 16:33:52+00:00,DragonSchro,"@sandinite @HiyoriiZu__ Terraplanistas y sucedaneos, grandes worldbuilders"
88,1589657181095239680,2022-11-07 16:33:01+00:00,RMaximin0,"Meu deus... Como não ter antipatia total pela torcida do suposto time rubro negro??? Os caras dizendo q o gabigol é melhor q o jesus, cara. Pqp, são os terraplanistas do futebol msm https://t.co/tWqq25aL7M"
89,1589654831311921152,2022-11-07 16:23:40+00:00,ReyLycan,@anarzkk @laderechadiario Perfecto es censurar a la izquierda y sus ideas terraplanistas.
90,1589654277328605184,2022-11-07 16:21:28+00:00,josehenk190,@YouTubeBrasil Cheio de vídeos de terraplanistas pseudo cientistas também trazem desinformação porque têm tantos lá vocês estão se metendo em política de um país soberano não são tão importantes assim para nós
91,1589654109854261248,2022-11-07 16:20:48+00:00,chunonegro,Para mis seguidores terraplanistas: https://t.co/4y5bD6d2QH
92,1589647379061694464,2022-11-07 15:54:04+00:00,FranVila15,"@mas_culer @Tonijvazquez @dani7mendo Con la diferencia de que hay argumentos contra la basura de los terraplanistas. Tú no me has dado ninguno en contra de los de @hechi9248 o @futbolgate_ES, tal vez porque son irrefutables. De ahí que tú y los tuyos os enfadéis. Disonancia cognitiva se llama."
93,1589647252641157121,2022-11-07 15:53:33+00:00,Borellindo,"@wancardoso97 @OgroWallSt Os terraplanistas não refutaram nada, falácia sem embasamento não significa nada"
94,1589645721502093312,2022-11-07 15:47:28+00:00,BlasSantiago12,"@MaxiWhite6 @1Conserva1Bala @SoyTomasLPM Mi experiencia con terraplanistas fue:esa es tu realidad no la realidad en si!!!,vos estas queriendo imponer tu realidad!!!,por favor que infumables son los marxistas pura ensalada hacen nada mas!!!"
95,1589644928749301765,2022-11-07 15:44:19+00:00,Verzantgray,"@psycho_lukas @Hey_Lord @matheus_nirvana @Hey_Lord  Lucas lendo a conversa e pensando ""terraplanistas"" a gente vendo os chilique e pensando ""leonino"" 🤣🤣🤣"
96,1589643370796027906,2022-11-07 15:38:08+00:00,khaleesiisnow,no hay gente más infumable en este mundo que los veganos y los terraplanistas
