,Id_tweeet,Fecha,User,Tweet
71,1518207554991632386,2022-04-24 12:37:42+00:00,Marmerbc,@Francis41704512 @franqueza1 Pues q su encefalograma si no es plano estará inclinado pero sin circunvoluciones como el de los pensantes.
72,1516360535968821257,2022-04-19 10:18:19+00:00,MariaPa40266673,"En todo este proceso Gusiluz, está en segundo plano,para que no le salpique a él, nada por Dios qué es muy bueno, este montaje de DOCUSERIE, insulta a las cabezas pensantes y que no nos convence. De las mentiras y espero que se salga yaaaa, algo que"
73,1515036639399194626,2022-04-15 18:37:37+00:00,BorreRangel,@mvz_JuanManuel Información que cura……..desafortunadamente mis hermanos mexicanos poco o nada pensantes y mucho menos analíticos no lo entienden o no quieren o de plano siguen atolizados
74,1513260826928558089,2022-04-10 21:01:10+00:00,vithorinhaaaa,"silêncio eu e a camila tamo fazendo um bem bolado, um plano de gestão inteligente pique mentes pensantes a milhão 🧠"
75,1513192448775921665,2022-04-10 16:29:28+00:00,RitaLelisRL,"@rodcssilveira @todoscomciro @reinaldoazevedo O livro é recente. Muitas cabeças pensantes brasileiras ajudaram na formulação do PND. Não pode ser traduzido em livro? Talvez seja melhor um plano dito em palavras como cerveja, picanha, salada para os veganos - taí um ótimo plano, classe média gasta demais…"
76,1511436569453875206,2022-04-05 20:12:13+00:00,A2CReD3sign,"@KaritoZar Desde cuando una persona te da un estatus??? Acaso su don es aleman y le dio la residencia alemana??🤣🤣🤣🤣🤣
De plano q aqui la gente agarra llave x todo y se creen pensantes no? No saben diferenciar humor,realidad,seriedad,etc."
77,1511282342001881097,2022-04-05 09:59:23+00:00,elmerorichard,@ElTrompudo2022 Otro pendejo que se creyó la paja de que era él jajajajajajaj de plano que bien fácil se los duermen...ah pero ellos se creen los más pensantes! 🤣🤣🤣
78,1510697247977091074,2022-04-03 19:14:25+00:00,BettyEsCD,"Que re pensantes están en mi estado de plano. 😄  En Hermosillo un montón de acarreados apoyando la Reforma Eléctrica y la Revocación, que vergüenza y pena ajena tanta  pndejez.  Ah! Y de pilón el abuelo violando la veda electoral.🤦 https://t.co/g5I5JtzYIw"
79,1507052043831234560,2022-03-24 17:49:41+00:00,Dudologo1,@Rober_270 @NinaGarr @akakakakakjy EEUU es el extosionador del mundo cobran derecho de piso a nivel global si no pagas invaden endeudan asesinan quién no lo quiera ver es xq de plano son ciegos pensantes cronicos
80,1505568250612043776,2022-03-20 15:33:37+00:00,jlpp_Yo,"@BalbontinCas No se la han bajado. Lo único es que tiene el encefalograma plano. No piensa y no está por la labor. Es producto de lo que quiere esta izquierda destructora. Seres teledirigidos, no pensantes y que se sientan agradecidos por estar subyugados y sometidos al felón. Son esbirrines."
81,1503410354029842432,2022-03-14 16:38:55+00:00,CacheKaram,"@HernanGomezB @m_ebrard @lopezobrador_ Entonces para que nombrarlo SRE ? Si su AMO EL ASNO va a tomar todas la decisiones del gabinete . Porque no de plano se auto pronuncia dictador , es así como TODOS ( al menos los pensantes ) lo vemos . En serio deberías de dedicarte a alguna otra cosas , en esta eres muy malo"
82,1501287552510267397,2022-03-08 20:03:39+00:00,chaustrep1,"@a_jafeth @JulianRoman Lamento decirte que si fuésemos más los pensantes el país no estaría como está, cada vez más cerca de la mierda. Tenemos carencia de líderes para gobernar en nuestro país y cuando surge alguno, entonces los divinos los llevan a un plano superior, por no decir que los ."
83,1499915255375400962,2022-03-05 01:10:38+00:00,Manuel17429138,"@StudioFutbol Ver genios de @StudioFutbol  si fueran un poquito pensantes el primer plano, lo más importante deberían ser los jugadores de Ecuador, a Messi no le hace falta q le hagan publicidad, un poquito de criterio, ""genios"" de a medio"
84,1498807830933082122,2022-03-01 23:50:08+00:00,lmjinside99,"EU PRECISO saber qual é o capítulo onde tem uma conversa do Gui com o Tigrão logo antes dele chamar a Flávia pra conversar e dizer que desistiu do plano de fazer ciúmes pra 🥀 e deu o lenço pra ela.Tô tendo muitos pensamentos pensantes e PRECISO ter certeza

#QuantoMaisVidaMelhor"
85,1497591851062284289,2022-02-26 15:18:15+00:00,enfermeroenfada,"👍👍👏👏👏👏 menos mal que hay alguien con dos dedos de lucidez y sensatez, eso hace tiempo que se debería haber hecho!!!! pero . . . . . .  con esas cabezas pensantes que, sin intención de molestar a nadie, a veces creo que si se les hiciera un EEG saldría plano ¿no? https://t.co/B8cueeCtLU"
86,1497512841070448645,2022-02-26 10:04:18+00:00,MarVaz2,"@Subrayado La falta de ortografía en esta situación debería quedar en segundo plano con la gravedad del asunto. En fin, asi somos los ""seres pensantes"". NO A LA GUERRA."
87,1489063551843147780,2022-02-03 02:29:50+00:00,Maugordo1,"@HernanGomezB Que pedo ché Facundo, de plano necesitas tanto el chayote o ya no te alcanza para las drogas? Por qué en los de abajo no pegará o causará el efecto contrario? Porque realmente los consideran mascotas, no pensantes o solo porque les gustan las novelas del canal de las estrellas?"
